_merge_key,stop_name,boardings,alightings,passengers,route_count,lat,lon,district,total_riders,boardings_per_route,hourly_pattern_boardings,morning_boardings,evening_boardings,peak_hour,peak_hour_label,morning_concentration,evening_concentration,boarding_alighting_diff,boarding_alighting_imbalance,stop_type
name:침산화성파크드림건너|,침산화성파크드림건너,209296,64191,64191,6.0,35.89241723,128.5914068,북구,273487,34882.666666666664,7994.0,1907.0,1911.0,18.0,18시,23.855391543657746,23.90542907180385,145105,0.5305736652930486,생활형
name:침산화성파크드림앞|,침산화성파크드림앞,333183,65206,65206,4.0,35.89221098,128.5912371,북구,398389,83295.75,11630.0,2916.0,2712.0,7.0,7시,25.073086844368014,23.319002579535685,267977,0.6726516043364651,출근형
name:캐슬골드파크(1102동)|,캐슬골드파크(1102동),335676,81655,81655,6.0,35.83968052,128.6308556,수성구,417331,55946.0,11375.0,2611.0,1972.0,12.0,12시,22.953846153846154,17.336263736263735,254021,0.6086799207343812,생활형
name:캐슬골드파크(1504동)|,캐슬골드파크(1504동),223372,65758,65758,6.0,35.83934745,128.6306432,수성구,289130,37228.666666666664,7704.0,1522.0,1771.0,16.0,16시,19.755970924195225,22.988058151609554,157614,0.5451319475668385,생활형
name:캐슬골드파크4단지앞|,캐슬골드파크4단지앞,300713,47737,47737,6.0,35.8408138,128.6365521,수성구,348450,50118.833333333336,10601.0,3024.0,2237.0,7.0,7시,28.52561079143477,21.101782850674464,252976,0.7260037308078634,출근형
name:케이에스건너|,케이에스건너,3774,872,872,1.0,35.84265142,128.4779225,달서구,4646,3774.0,51.0,5.0,27.0,17.0,17시,9.803921568627452,52.94117647058824,2902,0.6246233318984072,퇴근형
name:케이에스앞|,케이에스앞,4105,738,738,1.0,35.84284498,128.4781562,달서구,4843,4105.0,41.0,4.0,25.0,16.0,16시,9.75609756097561,60.97560975609756,3367,0.6952302291967789,퇴근형
name:코스모스한양아파트건너|,코스모스한양아파트건너,3572,2692,2692,1.0,35.93293603,128.5544072,북구,6264,3572.0,86.0,27.0,7.0,8.0,8시,31.3953488372093,8.13953488372093,880,0.140485312899106,출근형
name:코스모스한양아파트앞|,코스모스한양아파트앞,6733,4776,4776,1.0,35.93331415,128.5544005,북구,11509,6733.0,198.0,103.0,10.0,8.0,8시,52.02020202020202,5.05050505050505,1957,0.17004083760535232,출근형
name:코스트코홀세일건너/복현화성타운앞|,코스트코홀세일건너/복현화성타운앞,104523,98440,98440,8.0,35.90539042,128.6183265,북구,202963,13065.375,4001.0,935.0,1036.0,7.0,7시,23.36915771057236,25.893526618345415,6083,0.02997097993230293,퇴근형
name:코스트코홀세일앞/복현화성타운건너|,코스트코홀세일앞/복현화성타운건너,664820,51284,51284,8.0,35.90597268,128.6186407,북구,716104,83102.5,23310.0,5035.0,5238.0,16.0,16시,21.6001716001716,22.47104247104247,613536,0.8567694077955157,생활형
name:코오롱공장 건너|,코오롱공장 건너,2840,701,701,,,,,3541,,32.0,9.0,20.0,17.0,17시,28.125,62.5,2139,0.6040666478395933,출퇴근형
name:코오롱공장|,코오롱공장,897,3578,3578,,,,,4475,,5.0,0.0,0.0,15.0,15시,0.0,0.0,-2681,0.5991061452513966,저이용형
name:코오롱아파트|,코오롱아파트,45779,8611,8611,,,,,54390,,1547.0,292.0,431.0,18.0,18시,18.87524240465417,27.86037491919845,37168,0.6833609119323405,퇴근형
name:퀸벨호텔건너|,퀸벨호텔건너,330404,44688,44688,8.0,35.88322233,128.6618342,동구,375092,41300.5,11095.0,2834.0,2102.0,8.0,8시,25.54303740423614,18.945470932852636,285716,0.7617224574237788,출근형
name:퀸벨호텔앞|,퀸벨호텔앞,162389,148112,148112,8.0,35.88276425,128.6622689,동구,310501,20298.625,5614.0,1336.0,1174.0,7.0,7시,23.7976487353046,20.912005700035625,14277,0.04598052824306524,생활형
name:퀸스로드건너(동편)|,퀸스로드건너(동편),105799,25015,25015,2.0,35.86260413,128.5462568,서구,130814,52899.5,3664.0,771.0,1168.0,18.0,18시,21.042576419213972,31.877729257641924,80784,0.6175485804271714,퇴근형
name:퀸스로드건너|,퀸스로드건너,30594,19963,19963,2.0,35.860431,128.5447841,서구,50557,15297.0,1021.0,247.0,302.0,18.0,18시,24.191968658178258,29.578844270323213,10631,0.21027750855470065,퇴근형
name:퀸스로드앞(동편)|,퀸스로드앞(동편),160423,42936,42936,2.0,35.8624262,128.5461017,서구,203359,80211.5,5441.0,1227.0,1681.0,18.0,18시,22.5510016541077,30.895056055872082,117487,0.5777319912076673,퇴근형
name:퀸스로드앞|,퀸스로드앞,34380,19160,19160,2.0,35.86059667,128.544815,서구,53540,17190.0,1246.0,180.0,462.0,18.0,18시,14.446227929373997,37.07865168539326,15220,0.28427344041837876,퇴근형
name:큰고개오거리1|,큰고개오거리1,279553,24001,24001,3.0,35.88629333,128.63235,동구,303554,93184.33333333333,10091.0,2297.0,2847.0,18.0,18시,22.76285799227034,28.213259340005948,255552,0.8418666859932664,퇴근형
name:큰고개오거리2|,큰고개오거리2,48511,147567,147567,4.0,35.886465,128.631815,동구,196078,12127.75,2025.0,441.0,472.0,17.0,17시,21.777777777777775,23.308641975308642,-99056,0.5051867114107651,생활형
name:큰마을|,큰마을,38,0,0,,,,,38,,67.0,6.0,5.0,10.0,10시,8.955223880597014,7.462686567164178,38,1.0,저이용형
name:큰마을건너|,큰마을건너,0,2,2,,,,,2,,0.0,0.0,0.0,5.0,5시,,,-2,1.0,저이용형
name:큰장네거리1|,큰장네거리1,1064045,190260,190260,9.0,35.8711705,128.5782699,서구,1254305,118227.22222222222,38564.0,3434.0,7865.0,15.0,15시,8.90467793797324,20.394668602842028,873785,0.6966288103770614,생활형
name:큰장네거리2|,큰장네거리2,641908,393885,393885,8.0,35.8707344,128.5785266,서구,1035793,80238.5,23194.0,2472.0,4153.0,15.0,15시,10.657928774683107,17.90549279986203,248023,0.23945228438500743,생활형
name:큰장네거리3|,큰장네거리3,502318,118184,118184,4.0,35.87091207,128.5786991,서구,620502,125579.5,17943.0,1342.0,4134.0,16.0,16시,7.479239814969627,23.039625480688848,384134,0.6190697209678615,생활형
name:큰장네거리4|,큰장네거리4,475509,230287,230287,5.0,35.87054833,128.578865,서구,705796,95101.8,17340.0,1874.0,3325.0,15.0,15시,10.807381776239907,19.175317185697807,245222,0.34744033686787684,생활형
name:탑리버스터미널|,탑리버스터미널,326,29,29,,,,,355,,,,,,,,,297,0.8366197183098592,저이용형
name:태백주유소(칠곡군)1|,태백주유소(칠곡군)1,1496,14738,14738,,,,,16234,,11.0,0.0,8.0,17.0,17시,0.0,72.72727272727273,-13242,0.8156954539854626,저이용형
name:태성맨션건너|,태성맨션건너,4101,10749,10749,1.0,35.83955667,128.5953567,남구,14850,4101.0,97.0,29.0,1.0,8.0,8시,29.896907216494846,1.0309278350515463,-6648,0.4476767676767677,출근형
name:태성맨션앞|,태성맨션앞,60819,38487,38487,1.0,35.8397189,128.5954413,남구,99306,60819.0,2012.0,586.0,256.0,10.0,10시,29.12524850894632,12.72365805168986,22332,0.22488067186272734,출근형
name:태왕그린힐즈건너|,태왕그린힐즈건너,18974,21555,21555,3.0,35.93881,128.6405383,동구,40529,6324.666666666667,634.0,217.0,120.0,8.0,8시,34.22712933753943,18.92744479495268,-2581,0.06368279503565348,출근형
name:태왕그린힐즈앞1|,태왕그린힐즈앞1,3686,19391,19391,2.0,35.93923,128.63853,동구,23077,1843.0,67.0,45.0,5.0,8.0,8시,67.16417910447761,7.462686567164178,-15705,0.6805477315075616,출근형
name:태왕그린힐즈앞2|,태왕그린힐즈앞2,58759,790,790,1.0,35.93889948,128.6404244,동구,59549,58759.0,1948.0,574.0,311.0,7.0,7시,29.466119096509242,15.965092402464066,57969,0.9734672286688274,출근형
name:태왕드림하이츠 건너|,태왕드림하이츠 건너,3869,12084,12084,,,,,15953,,77.0,11.0,25.0,16.0,16시,14.285714285714285,32.467532467532465,-8215,0.5149501661129569,퇴근형
name:태왕드림하이츠 앞|,태왕드림하이츠 앞,74981,679,679,,,,,75660,,1533.0,376.0,318.0,9.0,9시,24.527071102413565,20.743639921722114,74302,0.982051282051282,생활형
name:태왕메트로시티건너|,태왕메트로시티건너,132670,47250,47250,2.0,35.88096155,128.6409322,동구,179920,66335.0,4507.0,1512.0,614.0,8.0,8시,33.547814510761036,13.62325271799423,85420,0.47476656291685193,출근형
name:태왕메트로시티앞|,태왕메트로시티앞,72329,39944,39944,2.0,35.88102507,128.6398488,동구,112273,36164.5,2533.0,920.0,489.0,7.0,7시,36.320568495854715,19.30517173312278,32385,0.28844869202746876,출근형
name:태왕메트로시티후문|,태왕메트로시티후문,186590,42215,42215,2.0,35.87943167,128.6413633,동구,228805,93295.0,6324.0,1916.0,1065.0,8.0,8시,30.29728020240354,16.840607210626185,144375,0.630995826140163,출근형
name:태왕아너스베스트앞|,태왕아너스베스트앞,136745,18568,18568,4.0,35.82080167,128.525795,달서구,155313,34186.25,4580.0,1189.0,988.0,7.0,7시,25.96069868995633,21.572052401746724,118177,0.7608957395710597,출근형
name:태왕아너스복현건너|,태왕아너스복현건너,91755,25892,25892,3.0,35.9001468,128.6200684,북구,117647,30585.0,3264.0,827.0,748.0,7.0,7시,25.337009803921568,22.916666666666664,65863,0.5598357799178899,출근형
name:태왕아너스복현앞|,태왕아너스복현앞,170753,30430,30430,3.0,35.89998527,128.620126,북구,201183,56917.666666666664,5781.0,1591.0,973.0,16.0,16시,27.52119010551808,16.830998097215012,140323,0.6974893504918408,출근형
name:태전교회앞|,태전교회앞,12586,4218,4218,1.0,35.91681667,128.5506283,북구,16804,12586.0,418.0,198.0,33.0,7.0,7시,47.368421052631575,7.894736842105263,8368,0.4979766722208998,출근형
name:태전두성3차건너|,태전두성3차건너,17855,3965,3965,1.0,35.9236049,128.5420981,북구,21820,17855.0,562.0,152.0,103.0,8.0,8시,27.046263345195733,18.327402135231317,13890,0.6365719523373052,출근형
name:태전두성3차앞|,태전두성3차앞,19884,1068,1068,1.0,35.92398893,128.5419728,북구,20952,19884.0,649.0,271.0,90.0,7.0,7시,41.75654853620955,13.86748844375963,18816,0.8980526918671249,출근형
name:태전두성타운건너|,태전두성타운건너,109714,38564,38564,7.0,35.92402082,128.5443954,북구,148278,15673.42857142857,3785.0,687.0,1097.0,16.0,16시,18.150594451783356,28.982826948480845,71150,0.4798419185583836,퇴근형
name:태전두성타운앞|,태전두성타운앞,3535,11217,11217,7.0,35.92360347,128.5443713,북구,14752,505.0,31.0,18.0,4.0,7.0,7시,58.06451612903226,12.903225806451612,-7682,0.5207429501084598,출근형
name:태전삼거리1|,태전삼거리1,189437,112976,112976,9.0,35.92212163,128.5469036,북구,302413,21048.555555555555,7135.0,1463.0,1660.0,8.0,8시,20.504555010511563,23.265592151366505,76461,0.252836352934563,생활형
name:태전삼거리2|,태전삼거리2,296197,108655,108655,8.0,35.92133463,128.5464939,북구,404852,37024.625,10662.0,2548.0,2116.0,7.0,7시,23.897955355468017,19.84618270493341,187542,0.46323594795135015,생활형
name:태전삼성아파트|,태전삼성아파트,12062,3064,3064,1.0,35.92057,128.5511017,북구,15126,12062.0,412.0,118.0,69.0,7.0,7시,28.640776699029125,16.74757281553398,8998,0.59486976067698,출근형
name:태전역1|,태전역1,499732,190339,190339,14.0,35.91814292,128.5480739,북구,690071,35695.142857142855,20059.0,4061.0,5508.0,18.0,18시,20.24527643451817,27.458995961912358,309393,0.4483495176583279,퇴근형
name:태전역2|,태전역2,442155,88698,88698,15.0,35.91809667,128.5478217,북구,530853,29477.0,17063.0,4883.0,3026.0,7.0,7시,28.617476410947663,17.734278848971456,353457,0.6658283931709909,출근형
name:태전우방타운1차|,태전우방타운1차,5842,1379,1379,1.0,35.91600167,128.5422367,북구,7221,5842.0,157.0,66.0,16.0,8.0,8시,42.038216560509554,10.191082802547772,4463,0.6180584406591885,출근형
name:태전우방타운3차아파트|,태전우방타운3차아파트,9963,1620,1620,1.0,35.91739333,128.5509467,북구,11583,9963.0,321.0,68.0,54.0,10.0,10시,21.18380062305296,16.822429906542055,8343,0.7202797202797203,생활형
name:태전육교1|,태전육교1,6465,2745,2745,1.0,35.91992995,128.5418225,북구,9210,6465.0,201.0,77.0,28.0,8.0,8시,38.308457711442784,13.930348258706468,3720,0.40390879478827363,출근형
name:태전육교2|,태전육교2,5511,4873,4873,1.0,35.92147667,128.5416883,북구,10384,5511.0,142.0,69.0,15.0,8.0,8시,48.59154929577465,10.56338028169014,638,0.0614406779661017,출근형
name:태전중석타운|,태전중석타운,23349,4805,4805,4.0,35.91363833,128.5448517,북구,28154,5837.25,782.0,301.0,121.0,7.0,7시,38.491048593350385,15.473145780051151,18544,0.6586630674149322,출근형
name:태전중앙시장건너|,태전중앙시장건너,54442,39281,39281,7.0,35.92138,128.5459132,북구,93723,7777.428571428572,2029.0,377.0,528.0,8.0,8시,18.58058156727452,26.02267126663381,15161,0.16176392134268003,퇴근형
name:태전중앙시장앞|,태전중앙시장앞,91997,107156,107156,6.0,35.92097167,128.5458487,북구,199153,15332.833333333334,3113.0,831.0,615.0,8.0,8시,26.694506906521042,19.755862512046257,-15159,0.07611735700692432,출근형
name:태전휴먼시아|,태전휴먼시아,18600,3171,3171,2.0,35.91170333,128.5464383,북구,21771,9300.0,622.0,175.0,87.0,8.0,8시,28.135048231511256,13.987138263665594,15429,0.7086950530522255,출근형
name:태평상가건너|,태평상가건너,102642,103866,103866,6.0,35.873375,128.6024817,중구,206508,17107.0,3569.0,791.0,1037.0,18.0,18시,22.16307088820398,29.055757915382458,-1224,0.005927131152304027,퇴근형
name:태평상가앞1|,태평상가앞1,121124,109185,109185,5.0,35.8735832,128.6025827,중구,230309,24224.8,4202.0,727.0,1168.0,18.0,18시,17.301285102332223,27.796287482151357,11939,0.0518390510140724,퇴근형
name:태평상가앞2|,태평상가앞2,2490,10050,10050,1.0,35.87340667,128.6032267,중구,12540,2490.0,21.0,3.0,12.0,18.0,18시,14.285714285714285,57.14285714285714,-7560,0.6028708133971292,퇴근형
name:태현초등학교앞|,태현초등학교앞,141695,1715,1715,6.0,35.92755833,128.5420317,북구,143410,23615.833333333332,4688.0,478.0,1030.0,16.0,16시,10.196245733788396,21.97098976109215,139980,0.9760825604909003,생활형
name:탱리마을건너|,탱리마을건너,4683,19,19,2.0,35.98508333,128.6358283,동구,4702,2341.5,123.0,0.0,58.0,19.0,19시,0.0,47.15447154471545,4664,0.9919183326244151,퇴근형
name:탱리마을앞|,탱리마을앞,1032,4378,4378,2.0,35.984985,128.6360467,동구,5410,516.0,5.0,3.0,0.0,9.0,9시,60.0,0.0,-3346,0.6184842883548983,저이용형
name:터실마을|,터실마을,52,2,2,1.0,35.920355,128.436175,달성군,54,52.0,0.0,0.0,0.0,5.0,5시,,,50,0.9259259259259259,저이용형
name:텍스빌|,텍스빌,140656,35385,35385,7.0,35.90684313,128.6093269,북구,176041,20093.714285714286,4836.0,232.0,2038.0,18.0,18시,4.797353184449959,42.14226633581472,105271,0.597991377008765,퇴근형
name:토지주택공사건너|,토지주택공사건너,79438,48770,48770,6.0,35.80841667,128.5458,달서구,128208,13239.666666666666,2705.0,508.0,597.0,16.0,16시,18.78003696857671,22.070240295748615,30668,0.23920504180706353,생활형
name:토지주택공사앞|,토지주택공사앞,218486,28183,28183,6.0,35.8080707,128.5448984,달서구,246669,36414.333333333336,7395.0,1402.0,1599.0,16.0,16시,18.958755916159568,21.62271805273834,190303,0.7714913507574929,생활형
name:퇴계마을건너|,퇴계마을건너,11,41,41,1.0,35.78661667,128.65115,달성군,52,11.0,0.0,0.0,0.0,5.0,5시,,,-30,0.5769230769230769,저이용형
name:퇴계마을앞|,퇴계마을앞,1410,10,10,1.0,35.78672167,128.6511133,달성군,1420,1410.0,34.0,29.0,0.0,9.0,9시,85.29411764705883,0.0,1400,0.9859154929577465,저이용형
name:트레이더스홀세일클럽비산점건너|,트레이더스홀세일클럽비산점건너,45246,98025,98025,15.0,35.89066183,128.5562631,북구,143271,3016.4,2013.0,175.0,686.0,17.0,17시,8.693492300049677,34.07848981619473,-52779,0.3683857863768662,퇴근형
name:트레이더스홀세일클럽비산점앞|,트레이더스홀세일클럽비산점앞,274895,69938,69938,15.0,35.89048403,128.5556656,서구,344833,18326.333333333332,11434.0,1008.0,3939.0,18.0,18시,8.815812489067692,34.449886304005595,204957,0.5943659684542952,퇴근형
name:파계교|,파계교,9209,6895,6895,1.0,35.9409773,128.6380583,동구,16104,9209.0,324.0,147.0,19.0,8.0,8시,45.370370370370374,5.864197530864197,2314,0.1436910084451068,출근형
name:파계사(종점)|,파계사(종점),113076,13506,13506,3.0,35.99035823,128.6369601,동구,126582,37692.0,3845.0,338.0,757.0,15.0,15시,8.790637191157346,19.687906371911573,99570,0.7866047305304071,생활형
name:파계사입구건너|,파계사입구건너,760,464,464,1.0,35.98987,128.6377517,동구,1224,760.0,1.0,0.0,0.0,13.0,13시,0.0,0.0,296,0.24183006535947713,저이용형
name:파계사입구앞|,파계사입구앞,650,516,516,1.0,35.989965,128.6373983,동구,1166,650.0,4.0,0.0,0.0,11.0,11시,0.0,0.0,134,0.11492281303602059,저이용형
name:파군재삼거리1|,파군재삼거리1,17414,61206,61206,8.0,35.93584,128.6435133,동구,78620,2176.75,651.0,145.0,135.0,13.0,13시,22.27342549923195,20.737327188940093,-43792,0.5570083948104808,생활형
name:파군재삼거리2|,파군재삼거리2,6594,28091,28091,8.0,35.93401005,128.6438468,동구,34685,824.25,232.0,24.0,37.0,15.0,15시,10.344827586206897,15.948275862068966,-21497,0.6197780020181635,생활형
name:파동우체국앞|,파동우체국앞,31919,26324,26324,7.0,35.80896667,128.6199333,수성구,58243,4559.857142857143,1157.0,483.0,155.0,8.0,8시,41.745894554883314,13.396715643906656,5595,0.09606304620297718,출근형
name:파동청구하이츠|,파동청구하이츠,179043,13708,13708,7.0,35.8093667,128.6197606,수성구,192751,25577.571428571428,6440.0,2087.0,973.0,8.0,8시,32.40683229813664,15.108695652173912,165335,0.8577646808576869,출근형
name:파전리|,파전리,2264,184,184,4.0,36.17283167,128.73363165,군위군,2448,566.0,57.0,50.0,0.0,9.0,9시,87.71929824561403,0.0,2080,0.8496732026143791,저이용형
name:파티마병원건너1|,파티마병원건너1,311678,381805,381805,7.0,35.88289325,128.6225755,동구,693483,44525.42857142857,11090.0,1602.0,2705.0,17.0,17시,14.445446348061317,24.391343552750225,-70127,0.10112288260851383,생활형
name:팔거교|,팔거교,154,698,698,4.0,35.95951683,128.555759,북구,852,38.5,0.0,0.0,0.0,5.0,5시,,,-544,0.6384976525821596,저이용형
name:팔거역1|,팔거역1,233511,104002,104002,7.0,35.94467298,128.5590415,북구,337513,33358.71428571428,7877.0,1120.0,2644.0,18.0,18시,14.218611146375522,33.566078456265075,129509,0.38371559021430285,퇴근형
name:팔거역2|,팔거역2,211904,53018,53018,8.0,35.94481833,128.558905,북구,264922,26488.0,7245.0,1155.0,1729.0,14.0,14시,15.942028985507244,23.864734299516908,158886,0.5997463404322781,생활형
name:팔거역3|,팔거역3,73851,22041,22041,2.0,35.9438974,128.5582229,북구,95892,36925.5,2455.0,211.0,967.0,18.0,18시,8.594704684317719,39.389002036659875,51810,0.5402953322487799,퇴근형
name:팔거역4|,팔거역4,75513,23484,23484,2.0,35.9438388,128.5585244,북구,98997,37756.5,2520.0,151.0,950.0,18.0,18시,5.992063492063492,37.698412698412696,52029,0.5255613806478984,퇴근형
name:팔공3차보성타운건너|,팔공3차보성타운건너,67134,14691,14691,3.0,35.94083333,128.635415,동구,81825,22378.0,2324.0,712.0,493.0,8.0,8시,30.6368330464716,21.213425129087778,52443,0.6409165902841429,출근형
name:팔공3차보성타운앞|,팔공3차보성타운앞,94903,10276,10276,3.0,35.94085833,128.6359967,동구,105179,31634.333333333332,3166.0,1069.0,423.0,7.0,7시,33.7650031585597,13.360707517372077,84627,0.804599777522129,출근형
name:팔공3차보성타운후문|,팔공3차보성타운후문,226180,9583,9583,4.0,35.94002785,128.6380539,동구,235763,56545.0,7576.0,2283.0,1185.0,7.0,7시,30.13463569165787,15.641499472016896,216597,0.9187064976268541,출근형
name:팔공보성아파트건너|,팔공보성아파트건너,24380,11759,11759,4.0,35.94233333,128.646605,동구,36139,6095.0,812.0,393.0,70.0,7.0,7시,48.399014778325125,8.620689655172415,12621,0.3492348985860151,출근형
name:팔공보성아파트앞|,팔공보성아파트앞,196468,12838,12838,4.0,35.94224102,128.6464036,동구,209306,49117.0,6533.0,2167.0,851.0,8.0,8시,33.17005969692331,13.026174804836982,183630,0.877327931354094,출근형
name:팔공산IC입구|,팔공산IC입구,13427,117612,117612,6.0,35.90773167,128.6410433,동구,131039,2237.8333333333335,523.0,97.0,131.0,16.0,16시,18.54684512428298,25.04780114722753,-104185,0.7950686436862309,퇴근형
name:팔공산도림사추모공원|,팔공산도림사추모공원,3164,732,732,1.0,35.950535,128.7286717,동구,3896,3164.0,82.0,0.0,0.0,12.0,12시,0.0,0.0,2432,0.6242299794661191,생활형
name:팔공유치원건너|,팔공유치원건너,78455,19509,19509,2.0,35.94764667,128.6265033,동구,97964,39227.5,2604.0,357.0,228.0,16.0,16시,13.709677419354838,8.755760368663594,58946,0.6017108325507329,생활형
name:팔공유치원앞|,팔공유치원앞,123220,8965,8965,3.0,35.94755833,128.6264,동구,132185,41073.333333333336,4112.0,938.0,343.0,15.0,15시,22.811284046692606,8.341439688715953,114255,0.8643567727049212,생활형
name:팔공정보문화센터건너|,팔공정보문화센터건너,19506,108537,108537,8.0,35.87407742,128.634368,동구,128043,2438.25,696.0,185.0,155.0,7.0,7시,26.580459770114945,22.270114942528735,-89031,0.6953211030669384,출근형
name:팔공정보문화센터앞|,팔공정보문화센터앞,186968,37969,37969,6.0,35.87390093,128.6346605,동구,224937,31161.333333333332,6720.0,1409.0,1508.0,8.0,8시,20.967261904761905,22.44047619047619,148999,0.6624032506879705,생활형
name:팔공초중학교건너|,팔공초중학교건너,24996,10180,10180,2.0,35.94646667,128.6283117,동구,35176,12498.0,835.0,196.0,183.0,16.0,16시,23.47305389221557,21.916167664670656,14816,0.4211962701842165,생활형
name:팔공초중학교앞|,팔공초중학교앞,73375,9664,9664,3.0,35.9462,128.628375,동구,83039,24458.333333333332,2529.0,783.0,441.0,7.0,7시,30.96085409252669,17.437722419928825,63711,0.7672418983850962,출근형
name:팔공학생야영장앞|,팔공학생야영장앞,2658,59,59,1.0,35.992535,128.6653233,동구,2717,2658.0,79.0,21.0,9.0,12.0,12시,26.582278481012654,11.39240506329114,2599,0.9565697460434303,출근형
name:팔공학생야영장입구건너|,팔공학생야영장입구건너,73,28,28,1.0,35.98979167,128.6690317,동구,101,73.0,0.0,0.0,0.0,5.0,5시,,,45,0.44554455445544555,저이용형
name:팔공학생야영장입구앞|,팔공학생야영장입구앞,317,17,17,1.0,35.989605,128.6687917,동구,334,317.0,0.0,0.0,0.0,5.0,5시,,,300,0.8982035928143712,저이용형
name:팔공한마음주유소|,팔공한마음주유소,131,1162,1162,4.0,35.991275,128.616385,동구,1293,32.75,0.0,0.0,0.0,5.0,5시,,,-1031,0.7973704563031709,저이용형
name:팔공한마음주유소건너|,팔공한마음주유소건너,2428,80,80,4.0,35.99256,128.6146033,동구,2508,607.0,56.0,1.0,22.0,16.0,16시,1.7857142857142856,39.285714285714285,2348,0.9362041467304625,퇴근형
name:팔달시장건너|,팔달시장건너,545461,119410,119410,14.0,35.88848667,128.5702033,서구,664871,38961.5,20471.0,4141.0,4923.0,18.0,18시,20.228616091055642,24.04865419373748,426051,0.6408025015378923,생활형
name:팔달시장앞|,팔달시장앞,470319,205128,205128,14.0,35.8886335,128.5698946,북구,675447,33594.21428571428,18794.0,2991.0,4850.0,16.0,16시,15.914653612855167,25.806108332446527,265191,0.3926155568090465,퇴근형
name:팔달시장역|,팔달시장역,81239,109865,109865,14.0,35.88894833,128.5668783,서구,191104,5802.785714285715,3025.0,561.0,731.0,18.0,18시,18.545454545454547,24.165289256198346,-28626,0.14979278298727394,생활형
name:팔달신시장2|,팔달신시장2,102217,18274,18274,4.0,35.89112503,128.5650823,북구,120491,25554.25,3778.0,971.0,805.0,7.0,7시,25.701429327686608,21.307570142932768,83943,0.6966744404146368,출근형
name:팔달신시장|,팔달신시장,402580,108854,108854,13.0,35.88922167,128.5657017,북구,511434,30967.69230769231,14794.0,2897.0,2833.0,16.0,16시,19.582263079626877,19.149655265648235,293726,0.5743184848875906,생활형
name:팔달역1|,팔달역1,146173,12239,12239,4.0,35.89756167,128.5478283,북구,158412,36543.25,4997.0,632.0,1690.0,16.0,16시,12.64758855313188,33.820292175305184,133934,0.8454788778627882,퇴근형
name:팔달역2|,팔달역2,7804,132305,132305,4.0,35.8974362,128.5479643,북구,140109,1951.0,303.0,75.0,73.0,17.0,17시,24.752475247524753,24.09240924092409,-124501,0.8886010177790149,생활형
name:팔달중학교건너|,팔달중학교건너,94253,4669,4669,2.0,35.89841588,128.5441782,북구,98922,47126.5,3139.0,1016.0,376.0,8.0,8시,32.36699585855368,11.978337050015929,89584,0.9056023938052202,출근형
name:팔달중학교앞|,팔달중학교앞,81127,5548,5548,2.0,35.8984789,128.5443298,북구,86675,40563.5,2684.0,870.0,462.0,7.0,7시,32.414307004470935,17.21311475409836,75579,0.8719815402365158,출근형
name:팔달초등학교|,팔달초등학교,14057,1933,1933,2.0,35.8971033,128.5437085,북구,15990,7028.5,487.0,105.0,139.0,16.0,16시,21.560574948665298,28.54209445585216,12124,0.758223889931207,퇴근형
name:팔레스호텔건너|,팔레스호텔건너,438671,109298,109298,7.0,35.84164,128.5979983,남구,547969,62667.28571428572,16355.0,3721.0,3317.0,8.0,8시,22.75145215530419,20.281259553653317,329373,0.6010796231173662,생활형
name:팔레스호텔앞1|,팔레스호텔앞1,118414,62940,62940,4.0,35.84168187,128.5978984,남구,181354,29603.5,4925.0,787.0,1216.0,16.0,16시,15.979695431472082,24.690355329949238,55474,0.3058879318901155,생활형
name:팔레스호텔앞2|,팔레스호텔앞2,32246,33464,33464,2.0,35.84315,128.5981367,남구,65710,16123.0,1209.0,268.0,304.0,7.0,7시,22.167080231596362,25.144747725392886,-1218,0.018535991477705068,퇴근형
name:팔현마을|,팔현마을,7436,1292,1292,1.0,35.86719167,128.6701883,수성구,8728,7436.0,217.0,1.0,71.0,16.0,16시,0.4608294930875576,32.71889400921659,6144,0.7039413382218148,퇴근형
name:팔현마을건너|,팔현마을건너,152,17,17,1.0,35.86710167,128.6699017,수성구,169,152.0,0.0,0.0,0.0,5.0,5시,,,135,0.7988165680473372,저이용형
name:팰리스부영 1단지A|,팰리스부영 1단지A,18647,768,768,,,,,19415,,70.0,16.0,7.0,8.0,8시,22.857142857142858,10.0,17879,0.9208859129539017,생활형
name:팰리스부영 2단지A 건너|,팰리스부영 2단지A 건너,57,446,446,,,,,503,,0.0,0.0,0.0,5.0,5시,,,-389,0.7733598409542743,저이용형
name:팰리스부영 2단지A|,팰리스부영 2단지A,9154,148,148,,,,,9302,,37.0,9.0,3.0,8.0,8시,24.324324324324326,8.108108108108109,9006,0.9681788862610191,생활형
name:펜타힐즈더샵1차 북편|,펜타힐즈더샵1차 북편,20745,3104,3104,,,,,23849,,690.0,232.0,131.0,7.0,7시,33.6231884057971,18.985507246376812,17641,0.7396955847205333,출근형
name:펜타힐즈서한이다음 건너|,펜타힐즈서한이다음 건너,6488,2934,2934,,,,,9422,,213.0,96.0,29.0,7.0,7시,45.07042253521127,13.615023474178404,3554,0.37720229250689874,출근형
name:펜타힐즈서한이다음 앞|,펜타힐즈서한이다음 앞,11925,9545,9545,,,,,21470,,409.0,128.0,83.0,7.0,7시,31.295843520782395,20.293398533007334,2380,0.11085235211923615,출근형
